Handle,ObjType,TextString,Layer,TextHeight
BC0694,MText,"\pxql;L.S. 9",L-SECTION-LSD,9.999999999999938
BC0696,MText,"\pxqr;L.S. 10",L-SECTION-LSD,9.999999999999938
BC0698,MText,"\pxql;L.S. 16",L-SECTION-LSD,9.999999999999938
BC069A,MText,"\pxqr;L.S. 15",L-SECTION-LSD,9.999999999999938
BC069C,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.992655999999894
BC069E,MText,"Theor. N.E.1/4 \PSec. 5-81-13-W.5M.",C-SYMBOL,19.990819999999896
BC06AC,DBText,"Theoretic Road Allowance",L-ROAD-T,9.995409999999948
BC06D4,MText,"\pxqc;Islander \P8-5 (Surface)",C-WS-T,9.995409999999973
BC06D6,DBText,"Gift Lake Metis Settlement",L-TITLEDB-T,11.98338685051793
BC06D7,DBText,"Plan 902 1748",L-TITLEDB-T,11.98338685051793
BC06D8,DBText,"Plan 872 2028",L-TITLEDB-T,11.98338685051793
BC071E,DBText,"Theoretic Road Allowance",L-ROAD-T,9.995409999999948
BC071F,DBText,"Theoretic Road Allowance",L-ROAD-T,9.995409999999948
BC0720,DBText,"Theoretic Road Allowance",L-ROAD-T,9.995409999999948
BC0737,MText,"\pxql;L.S. 9",L-SECTION-LSD,9.995439999999977
BC0739,MText,"\pxqr;L.S. 10",L-SECTION-LSD,9.995439999999977
BC073B,MText,"\pxql;L.S. 16",L-SECTION-LSD,9.995439999999977
BC073D,MText,"\pxqr;L.S. 15",L-SECTION-LSD,9.995439999999977
BC073F,MText,"\pxql;L.S. 11",L-SECTION-LSD,9.995439999999977
BC0741,MText,"\pxqr;L.S. 12",L-SECTION-LSD,9.995439999999977
BC0743,MText,"L.S. 14",L-SECTION-LSD,9.995439999999977
BC0744,MText,"\pxqr;L.S. 13",L-SECTION-LSD,9.995439999999977
BC0748,MText,"\pxqr;L.S. 12",L-SECTION-LSD,9.995439999999977
BC074A,MText,"L.S. 14",L-SECTION-LSD,9.995439999999977
BC074B,MText,"\pxqr;L.S. 13",L-SECTION-LSD,9.995439999999977
BC074F,MText,"\pxql;L.S. 3",L-SECTION-LSD,9.995439999999977
BC0751,MText,"\pxqr;L.S. 4",L-SECTION-LSD,9.995439999999977
BC0753,MText,"\pxql;L.S. 6",L-SECTION-LSD,9.995439999999977
BC0755,MText,"\pxqr;L.S. 5",L-SECTION-LSD,9.995439999999977
BC0759,MText,"\pxql;L.S. 11",L-SECTION-LSD,9.995439999999977
BC075B,MText,"\pxqr;L.S. 12",L-SECTION-LSD,9.995439999999977
BC075D,MText,"L.S. 14",L-SECTION-LSD,9.995439999999977
BC075E,MText,"\pxqr;L.S. 13",L-SECTION-LSD,9.995439999999977
BC0760,DBText,"Theoretic Road Allowance",L-ROAD-T,9.995409999999948
BC0761,DBText,"Gift Lake Metis Settlement",L-TITLEDB-T,11.98338685051793
BC0762,DBText,"Plan 902 1748",L-TITLEDB-T,11.98338685051793
BC0763,DBText,"Plan 872 2028",L-TITLEDB-T,11.98338685051793
BC0764,DBText,"Gift Lake Metis Settlement",L-TITLEDB-T,11.98338685051793
BC0765,DBText,"Plan 902 1748",L-TITLEDB-T,11.98338685051793
BC0766,DBText,"Plan 872 2028",L-TITLEDB-T,11.98338685051793
BC0767,DBText,"Gift Lake Metis Settlement",L-TITLEDB-T,11.98338685051793
BC0768,DBText,"Plan 902 1748",L-TITLEDB-T,11.98338685051793
BC0769,DBText,"Plan 872 2028",L-TITLEDB-T,11.98338685051793
BC076A,DBText,"Gift Lake Metis Settlement",L-TITLEDB-T,11.98338685051793
BC076B,DBText,"Plan 902 1748",L-TITLEDB-T,11.98338685051793
BC076C,DBText,"Plan 872 2028",L-TITLEDB-T,11.98338685051793
BC076D,MText,"Theor. N.W.1/4 \PSec. 4-81-13-W.5M.",C-SYMBOL,19.990879999999954
BC076E,MText,"Theor. N.E.1/4 \PSec. 4-81-13-W.5M.",C-SYMBOL,19.990879999999954
BC076F,MText,"Theor. N.W.1/4 \PSec. 3-81-13-W.5M.",C-SYMBOL,19.990879999999954
BC0770,MText,"Theor. S.W.1/4 \PSec. 10-81-13-W.5M.",C-SYMBOL,19.990879999999954
BC0771,MText,"Theor. N.W.1/4 \PSec. 10-81-13-W.5M.",C-SYMBOL,19.990879999999954
